title,text,label,label_name
Local authorities in canada confirmed that,Local authorities in Canada confirmed that vaccine distribution is under review. The Reuters released a detailed statement citing increased investment. The findings are subject to peer review.,0,REAL
WARNING: The Australia cover-up nobody is talking,The Australia cover-up nobody is talking about: renewable energy adoption has been decreased since 2023. Wake up people — this is happening RIGHT NOW!! This is what THEY don't want you to see...,1,FAKE
The canada government announced on tuesday,The Canada government announced on Tuesday that new legislation regarding vaccine distribution will take effect in June. Experts say the measure aims to protect civil liberties. Full data is available in the supplementary report.,0,REAL
MUST READ: SHOCKING: agricultural output is secretly decreased,SHOCKING: agricultural output is secretly decreased and the mainstream media REFUSES to report this!! Sources close to the situation reveal the TRUTH.,1,FAKE
SHOCKING: SHOCKING: climate policy is secretly increased,SHOCKING: climate policy is secretly increased and the mainstream media REFUSES to report this!! Sources close to the situation reveal the TRUTH. #WakeUp #TruthBomb,1,FAKE
An independent audit commissioned by federal,An independent audit commissioned by Federal Reserve found no evidence of misconduct related to infrastructure development in 2019. Full data is available in the supplementary report.,0,REAL
WARNING: They laughed when he said digital,They laughed when he said digital privacy regulation was under scrutiny. Now the whole world knows the TRUTH about Red Cross and their secret agenda!!,1,FAKE
SHOCKING: URGENT: Forward this to everyone you,URGENT: Forward this to everyone you know!! economic forecasting is being shifted significantly by elites who control NASA. The proof is UNDENIABLE. #WakeUp #TruthBomb,1,FAKE
Data released by stanford university researchers,"Data released by Stanford University researchers indicate that agricultural output affects approximately 4049 people annually, prompting calls for protect civil liberties. Further investigation is ongoing.",0,REAL
A new analysis by nasa shows,"A new analysis by NASA shows that vaccine distribution trends have remained stable over the past 3877 months, according to verified data. Independent experts have yet to comment.",0,REAL
According to a report published by,"According to a report published by Reuters, economic forecasting has decreased by 38.4% in 2022. Officials cited policy reform as the primary driver. Independent experts have yet to comment.",0,REAL
The joint committee on public health,"The joint committee on public health funding released its quarterly findings, noting a 2.3% stabilized since 2019. Independent experts have yet to comment.",0,REAL
"The director, speaking at a press","The Director, speaking at a press conference, confirmed that urban housing supply remains stable. Transparency remains a stated priority. Further investigation is ongoing.",0,REAL
SHOCKING: BREAKING: The Director caught red-handed!! New,BREAKING: The Director caught red-handed!! New evidence proves trade agreement terms has been shown measurable improvement all along. The deep state is trying to HIDE this!! #WakeUp #TruthBomb,1,FAKE
According to a report published by,"According to a report published by NASA, vaccine distribution has decreased by 4.0% in 2021. Officials cited global trade dynamics as the primary driver. Independent experts have yet to comment.",0,REAL
WARNING: They laughed when he said urban,They laughed when he said urban housing supply was within normal parameters. Now the whole world knows the TRUTH about CDC and their secret agenda!!,1,FAKE
MUST READ: Scientists SILENCED after discovering public health,Scientists SILENCED after discovering public health funding actually decreased!! OECD paid millions to keep this hidden from the public. This is what THEY don't want you to see...,1,FAKE
MUST READ: This bombshell report on public health,This bombshell report on public health funding was REMOVED from the internet within hours. We saved a copy — read it before it disappears AGAIN. This is what THEY don't want you to see...,1,FAKE
Data released by stanford university researchers,"Data released by Stanford University researchers indicate that public health funding affects approximately 1368 people annually, prompting calls for improve transparency. Further investigation is ongoing.",0,REAL
MUST READ: SHOCKING: economic forecasting is secretly increased,SHOCKING: economic forecasting is secretly increased and the mainstream media REFUSES to report this!! Sources close to the situation reveal the TRUTH.,1,FAKE
